ID,Label,URL,"Search Volume",Followers,Taxonomy,"Related Interests"
927163989770,"teacher coffee mug",https://www.pinterest.com/ideas/teacher-coffee-mug/927163989770,741,0,,
927319706565,"yeti coffee mug",https://www.pinterest.com/ideas/yeti-coffee-mug/927319706565,465,0,,
927685253945,"cute coffee mug",https://www.pinterest.com/ideas/cute-coffee-mug/927685253945,1920,0,,
928038486382,"glass coffee mug",https://www.pinterest.com/ideas/glass-coffee-mug/928038486382,884,0,,
933308447788,"big coffee mug",https://www.pinterest.com/ideas/big-coffee-mug/933308447788,436,0,,
940258662538,"coffee mug quotes",https://www.pinterest.com/ideas/coffee-mug-quotes/940258662538,2399,0,"quotes (https://app.pinclicks.com/keyword/quotes/948192800438)
quotes ideas (https://app.pinclicks.com/keyword/quotes-ideas/930776172166)
general quotes (https://app.pinclicks.com/keyword/general-quotes/961074475594)","funny mug sayings (https://app.pinclicks.com/keyword/funny-mug-sayings/899788110403)
cup of coffee quotes (https://app.pinclicks.com/keyword/cup-of-coffee-quotes/914724452205)
coffee mug design ideas (https://app.pinclicks.com/keyword/coffee-mug-design-ideas/901442703005)
funny mug designs (https://app.pinclicks.com/keyword/funny-mug-designs/900163343375)
coffee cups design ideas (https://app.pinclicks.com/keyword/coffee-cups-design-ideas/927146902718)
coffee mug designs creative (https://app.pinclicks.com/keyword/coffee-mug-designs-creative/918231379584)
cool coffee mugs (https://app.pinclicks.com/keyword/cool-coffee-mugs/961161412428)
cute coffee mugs designs (https://app.pinclicks.com/keyword/cute-coffee-mugs-designs/904289586743)
coffee cup messages (https://app.pinclicks.com/keyword/coffee-cup-messages/937827432675)
funny coffee mugs (https://app.pinclicks.com/keyword/funny-coffee-mugs/946175378957)"
942471313404,"pink coffee mug",https://www.pinterest.com/ideas/pink-coffee-mug/942471313404,763,0,,
942779896040,"crystal coffee mug",https://www.pinterest.com/ideas/crystal-coffee-mug/942779896040,651,0,,
943516397929,"coffee mug tree",https://www.pinterest.com/ideas/coffee-mug-tree/943516397929,789,0,,
945785905146,"coffee mug ceramic",https://www.pinterest.com/ideas/coffee-mug-ceramic/945785905146,864,0,,
946179252899,"friends coffee mug",https://www.pinterest.com/ideas/friends-coffee-mug/946179252899,508,0,,
947992022695,"iced coffee mug",https://www.pinterest.com/ideas/iced-coffee-mug/947992022695,759,0,,
948637869777,"dad coffee mug",https://www.pinterest.com/ideas/dad-coffee-mug/948637869777,515,0,,"fathers day mug ideas (https://app.pinclicks.com/keyword/fathers-day-mug-ideas/923989511017)
custom coffee mugs (https://app.pinclicks.com/keyword/custom-coffee-mugs/936126239686)
father’s day mugs diy (https://app.pinclicks.com/keyword/fathers-day-mugs-diy/930395992307)
coffee mug sayings (https://app.pinclicks.com/keyword/coffee-mug-sayings/901127926838)
mom mugs (https://app.pinclicks.com/keyword/mom-mugs/928727550958)
mugs for men (https://app.pinclicks.com/keyword/mugs-for-men/950429605952)
funny coffee cups (https://app.pinclicks.com/keyword/funny-coffee-cups/927433004156)
dad tumbler ideas (https://app.pinclicks.com/keyword/dad-tumbler-ideas/909721833175)
coffee cup design (https://app.pinclicks.com/keyword/coffee-cup-design/918654730391)
mug design ideas (https://app.pinclicks.com/keyword/mug-design-ideas/950451383231)"
950416426702,"coffee mug photography",https://www.pinterest.com/ideas/coffee-mug-photography/950416426702,1243,0,"art (https://app.pinclicks.com/keyword/art/961238559656)
photography (https://app.pinclicks.com/keyword/photography/905860166503)
still life photoshoot (https://app.pinclicks.com/keyword/still-life-photoshoot/916123479789)","coffee product photography ideas (https://app.pinclicks.com/keyword/coffee-product-photography-ideas/955801536171)
coffee flatlay (https://app.pinclicks.com/keyword/coffee-flatlay/903196287549)
creative coffee photography ideas (https://app.pinclicks.com/keyword/creative-coffee-photography-ideas/961617660735)
cup of coffee photography (https://app.pinclicks.com/keyword/cup-of-coffee-photography/913997509298)
drinking coffee photography (https://app.pinclicks.com/keyword/drinking-coffee-photography/961979962826)
cold coffee aesthetic (https://app.pinclicks.com/keyword/cold-coffee-aesthetic/951236040074)
hot coffee photography (https://app.pinclicks.com/keyword/hot-coffee-photography/945814143315)
coffee lifestyle photography (https://app.pinclicks.com/keyword/coffee-lifestyle-photography/923026380314)
cup of coffee aesthetic (https://app.pinclicks.com/keyword/cup-of-coffee-aesthetic/958400800161)
coffee cup photo (https://app.pinclicks.com/keyword/coffee-cup-photo/945815621140)"
951910076518,"coffee mug art",https://www.pinterest.com/ideas/coffee-mug-art/951910076518,2001,0,"art (https://app.pinclicks.com/keyword/art/961238559656)
art culture (https://app.pinclicks.com/keyword/art-culture/924176510801)
folk art (https://app.pinclicks.com/keyword/folk-art/920937705477)","mug art ideas (https://app.pinclicks.com/keyword/mug-art-ideas/949407331243)
coffee mug designs creative (https://app.pinclicks.com/keyword/coffee-mug-designs-creative/918231379584)
coffee mug design ideas (https://app.pinclicks.com/keyword/coffee-mug-design-ideas/901442703005)
cool coffee mugs (https://app.pinclicks.com/keyword/cool-coffee-mugs/961161412428)
coffee cup art (https://app.pinclicks.com/keyword/coffee-cup-art/960926708719)
coffee mug painting ideas (https://app.pinclicks.com/keyword/coffee-mug-painting-ideas/926443516378)
cool mug designs (https://app.pinclicks.com/keyword/cool-mug-designs/956689609993)
mug inspo (https://app.pinclicks.com/keyword/mug-inspo/903636389361)
mug painting designs (https://app.pinclicks.com/keyword/mug-painting-designs/941591168614)
mug decorating ideas (https://app.pinclicks.com/keyword/mug-decorating-ideas/914116298485)"
952141351314,"white coffee mug",https://www.pinterest.com/ideas/white-coffee-mug/952141351314,800,0,,"white coffee aesthetic (https://app.pinclicks.com/keyword/white-coffee-aesthetic/954311386423)
white coffee cup (https://app.pinclicks.com/keyword/white-coffee-cup/958895132420)
big coffee mugs (https://app.pinclicks.com/keyword/big-coffee-mugs/902611984616)
aesthetic mugs coffee (https://app.pinclicks.com/keyword/aesthetic-mugs-coffee/945288101308)
cute coffee cup (https://app.pinclicks.com/keyword/cute-coffee-cup/960947220204)
coffee cups aesthetic (https://app.pinclicks.com/keyword/coffee-cups-aesthetic/947539721603)
cute coffee mugs (https://app.pinclicks.com/keyword/cute-coffee-mugs/908261386484)
coffee cup design (https://app.pinclicks.com/keyword/coffee-cup-design/918654730391)
glass coffee mugs (https://app.pinclicks.com/keyword/glass-coffee-mugs/960981744552)
coffee mug photography (https://app.pinclicks.com/keyword/coffee-mug-photography/950416426702)"
955125621757,"coffee mug with lid",https://www.pinterest.com/ideas/coffee-mug-with-lid/955125621757,413,0,,
956251837211,"coffee mug gift ideas",https://www.pinterest.com/ideas/coffee-mug-gift-ideas/956251837211,3488,0,"event planning (https://app.pinclicks.com/keyword/event-planning/941870572865)
gifts (https://app.pinclicks.com/keyword/gifts/915305016791)
gifts for adults (https://app.pinclicks.com/keyword/gifts-for-adults/898524447846)","coffee lover gift ideas (https://app.pinclicks.com/keyword/coffee-lover-gift-ideas/903537825999)
coffee cup gift ideas filled (https://app.pinclicks.com/keyword/coffee-cup-gift-ideas-filled/937327785018)
christmas mug gift ideas filled (https://app.pinclicks.com/keyword/christmas-mug-gift-ideas-filled/941131813643)
gift ideas for coffee lovers (https://app.pinclicks.com/keyword/gift-ideas-for-coffee-lovers/943941238130)
coffee mug gift basket (https://app.pinclicks.com/keyword/coffee-mug-gift-basket/926300969758)
diy coffee mug (https://app.pinclicks.com/keyword/diy-coffee-mug/955943881542)
coffee cup design (https://app.pinclicks.com/keyword/coffee-cup-design/918654730391)
mug fillers gift ideas (https://app.pinclicks.com/keyword/mug-fillers-gift-ideas/899557373630)
coffee gift basket ideas diy (https://app.pinclicks.com/keyword/coffee-gift-basket-ideas-diy/925068589074)
teacher mug gift ideas (https://app.pinclicks.com/keyword/teacher-mug-gift-ideas/911332711988)"
957843678893,"gilmore girls coffee mug",https://www.pinterest.com/ideas/gilmore-girls-coffee-mug/957843678893,445,0,,
961628480397,"coffee mug ideas",https://www.pinterest.com/ideas/coffee-mug-ideas/961628480397,2528,0,"diy and crafts (https://app.pinclicks.com/keyword/diy-and-crafts/934876475639)
diy event (https://app.pinclicks.com/keyword/diy-event/922120925682)
diy gifts (https://app.pinclicks.com/keyword/diy-gifts/952116175576)","coffee mug designs creative (https://app.pinclicks.com/keyword/coffee-mug-designs-creative/918231379584)
cool coffee mugs (https://app.pinclicks.com/keyword/cool-coffee-mugs/961161412428)
diy coffee mug (https://app.pinclicks.com/keyword/diy-coffee-mug/955943881542)
coffee mug art (https://app.pinclicks.com/keyword/coffee-mug-art/951910076518)
mug decorating ideas (https://app.pinclicks.com/keyword/mug-decorating-ideas/914116298485)
cool mug designs (https://app.pinclicks.com/keyword/cool-mug-designs/956689609993)
mug inspo (https://app.pinclicks.com/keyword/mug-inspo/903636389361)
diy mug designs (https://app.pinclicks.com/keyword/diy-mug-designs/929169126044)
cute coffee cups (https://app.pinclicks.com/keyword/cute-coffee-cups/909193451586)
coffee cups design ideas (https://app.pinclicks.com/keyword/coffee-cups-design-ideas/927146902718)"
