ID,Label,URL,"Search Volume",Followers,Taxonomy,"Related Interests"
911477420126,"unique birthday gifts for women",https://www.pinterest.com/ideas/unique-birthday-gifts-for-women/911477420126,682,0,,
911685926773,"handmade gifts for boyfriend diy unique",https://www.pinterest.com/ideas/handmade-gifts-for-boyfriend-diy-unique/911685926773,3588,0,"diy and crafts (https://app.pinclicks.com/keyword/diy-and-crafts/934876475639)
diy event (https://app.pinclicks.com/keyword/diy-event/922120925682)
diy gifts (https://app.pinclicks.com/keyword/diy-gifts/952116175576)","handmade things for boyfriend (https://app.pinclicks.com/keyword/handmade-things-for-boyfriend/899487392325)
easy homemade gifts for boyfriend (https://app.pinclicks.com/keyword/easy-homemade-gifts-for-boyfriend/932837733890)
simple handmade gifts for boyfriend (https://app.pinclicks.com/keyword/simple-handmade-gifts-for-boyfriend/925019414352)
easy handmade gifts for boyfriend (https://app.pinclicks.com/keyword/easy-handmade-gifts-for-boyfriend/896172341806)
crafty gifts for boyfriend (https://app.pinclicks.com/keyword/crafty-gifts-for-boyfriend/911661530714)
small diy gifts for boyfriend (https://app.pinclicks.com/keyword/small-diy-gifts-for-boyfriend/902883413287)
crafts to make for boyfriend handmade gifts for him (https://app.pinclicks.com/keyword/crafts-to-make-for-boyfriend-handmade-gifts-for-him/954876234799)
home made gifts for boyfriend diy (https://app.pinclicks.com/keyword/home-made-gifts-for-boyfriend-diy/951180259399)
simple diy gifts for boyfriend (https://app.pinclicks.com/keyword/simple-diy-gifts-for-boyfriend/956982808177)
cute homemade gifts for boyfriend (https://app.pinclicks.com/keyword/cute-homemade-gifts-for-boyfriend/924991856417)"
911686901063,"unique thank you gifts",https://www.pinterest.com/ideas/unique-thank-you-gifts/911686901063,488,0,,
911915630561,"bridesmaid gifts unique",https://www.pinterest.com/ideas/bridesmaid-gifts-unique/911915630561,633,0,,
912186016471,"custom couple gifts",https://www.pinterest.com/ideas/custom-couple-gifts/912186016471,263,0,,
912492923708,"personalized bachelorette gifts",https://www.pinterest.com/ideas/personalized-bachelorette-gifts/912492923708,422,0,,
912514252530,"cute secret santa gifts",https://www.pinterest.com/ideas/cute-secret-santa-gifts/912514252530,4083,0,"event planning (https://app.pinclicks.com/keyword/event-planning/941870572865)
gifts (https://app.pinclicks.com/keyword/gifts/915305016791)
gifts for adults (https://app.pinclicks.com/keyword/gifts-for-adults/898524447846)","secret santa presents (https://app.pinclicks.com/keyword/secret-santa-presents/933380193606)
secret santa gift ideas diy (https://app.pinclicks.com/keyword/secret-santa-gift-ideas-diy/914716461779)
small secret santa gift ideas (https://app.pinclicks.com/keyword/small-secret-santa-gift-ideas/933544187053)
cheap secret santa gifts (https://app.pinclicks.com/keyword/cheap-secret-santa-gifts/913195715821)
good secret santa gifts (https://app.pinclicks.com/keyword/good-secret-santa-gifts/907348064815)
secret santa wishlist (https://app.pinclicks.com/keyword/secret-santa-wishlist/905214590080)
creative secret santa gifts (https://app.pinclicks.com/keyword/creative-secret-santa-gifts/943081298358)
handmade gift ideas for best friend (https://app.pinclicks.com/keyword/handmade-gift-ideas-for-best-friend/950167638192)
christmas secret santa ideas (https://app.pinclicks.com/keyword/christmas-secret-santa-ideas/943751279898)
funny secret santa gifts (https://app.pinclicks.com/keyword/funny-secret-santa-gifts/913064670613)"
912695389951,"unique corporate gifts",https://www.pinterest.com/ideas/unique-corporate-gifts/912695389951,8107,0,"design (https://app.pinclicks.com/keyword/design/902065567321)
business and advertising (https://app.pinclicks.com/keyword/business-and-advertising/897856923844)","luxury corporate gifts (https://app.pinclicks.com/keyword/luxury-corporate-gifts/900409001615)
creative corporate gifts (https://app.pinclicks.com/keyword/creative-corporate-gifts/894208358999)
unique promotional items (https://app.pinclicks.com/keyword/unique-promotional-items/941456003600)
company gifts business (https://app.pinclicks.com/keyword/company-gifts-business/942478871726)
corporate giveaways ideas business gifts (https://app.pinclicks.com/keyword/corporate-giveaways-ideas-business-gifts/944947088466)
corporate gifts for clients business (https://app.pinclicks.com/keyword/corporate-gifts-for-clients-business/935085756444)
corporate branded gifts (https://app.pinclicks.com/keyword/corporate-branded-gifts/954740248502)
christmas corporate gifts (https://app.pinclicks.com/keyword/christmas-corporate-gifts/922607934347)
company swag ideas (https://app.pinclicks.com/keyword/company-swag-ideas/948451935734)
custom corporate gifts (https://app.pinclicks.com/keyword/custom-corporate-gifts/900510416270)"
912895133775,"unique birthday gifts for boyfriend diy",https://www.pinterest.com/ideas/unique-birthday-gifts-for-boyfriend-diy/912895133775,3186,0,"diy and crafts (https://app.pinclicks.com/keyword/diy-and-crafts/934876475639)
diy event (https://app.pinclicks.com/keyword/diy-event/922120925682)
diy gifts (https://app.pinclicks.com/keyword/diy-gifts/952116175576)","diy bday gifts for boyfriend (https://app.pinclicks.com/keyword/diy-bday-gifts-for-boyfriend/931417941567)
unique bday gifts for boyfriend (https://app.pinclicks.com/keyword/unique-bday-gifts-for-boyfriend/900628853010)
homemade gifts for boyfriend birthday (https://app.pinclicks.com/keyword/homemade-gifts-for-boyfriend-birthday/918249997699)
diy gifts for boyfriend unique for him (https://app.pinclicks.com/keyword/diy-gifts-for-boyfriend-unique-for-him/931030312842)
meaningful gifts for boyfriend (https://app.pinclicks.com/keyword/meaningful-gifts-for-boyfriend/902076212172)
homemade birthday gifts for boyfriend (https://app.pinclicks.com/keyword/homemade-birthday-gifts-for-boyfriend/960473349878)
cute diy gifts for boyfriend birthday (https://app.pinclicks.com/keyword/cute-diy-gifts-for-boyfriend-birthday/935056108513)
diy birthday gifts for boyfriend crafts (https://app.pinclicks.com/keyword/diy-birthday-gifts-for-boyfriend-crafts/939831944212)
unique birthday gift ideas for boyfriend (https://app.pinclicks.com/keyword/unique-birthday-gift-ideas-for-boyfriend/930865848801)
creative gift ideas for boyfriend diy (https://app.pinclicks.com/keyword/creative-gift-ideas-for-boyfriend-diy/913885869968)"
913023990492,"custom birthday gifts",https://www.pinterest.com/ideas/custom-birthday-gifts/913023990492,1002,0,"event planning (https://app.pinclicks.com/keyword/event-planning/941870572865)
gifts (https://app.pinclicks.com/keyword/gifts/915305016791)
gifts for adults (https://app.pinclicks.com/keyword/gifts-for-adults/898524447846)","personal birthday gifts (https://app.pinclicks.com/keyword/personal-birthday-gifts/950279532741)
customized gift ideas (https://app.pinclicks.com/keyword/customized-gift-ideas/957141406249)
creative birthday gifts (https://app.pinclicks.com/keyword/creative-birthday-gifts/957063257296)
good birthday gifts (https://app.pinclicks.com/keyword/good-birthday-gifts/922643682672)
cool birthday gifts (https://app.pinclicks.com/keyword/cool-birthday-gifts/899148809465)
special birthday gifts (https://app.pinclicks.com/keyword/special-birthday-gifts/932154726605)
personalized birthday gifts (https://app.pinclicks.com/keyword/personalized-birthday-gifts/921799133361)
fun birthday gifts (https://app.pinclicks.com/keyword/fun-birthday-gifts/907566524033)
birthday gift ideas for her (https://app.pinclicks.com/keyword/birthday-gift-ideas-for-her/900701251777)
unique birthday gift ideas (https://app.pinclicks.com/keyword/unique-birthday-gift-ideas/904431569019)"
913079864296,"cute boyfriend gifts",https://www.pinterest.com/ideas/cute-boyfriend-gifts/913079864296,36199,3,"event planning (https://app.pinclicks.com/keyword/event-planning/941870572865)
gifts (https://app.pinclicks.com/keyword/gifts/915305016791)
gifts for adults (https://app.pinclicks.com/keyword/gifts-for-adults/898524447846)","small gifts for boyfriend (https://app.pinclicks.com/keyword/small-gifts-for-boyfriend/935532916855)
meaningful gifts for boyfriend (https://app.pinclicks.com/keyword/meaningful-gifts-for-boyfriend/902076212172)
handmade things for boyfriend (https://app.pinclicks.com/keyword/handmade-things-for-boyfriend/899487392325)
cute gifts for him (https://app.pinclicks.com/keyword/cute-gifts-for-him/950710763341)
gift box for boyfriend (https://app.pinclicks.com/keyword/gift-box-for-boyfriend/937517081204)
bday gifts for boyfriend (https://app.pinclicks.com/keyword/bday-gifts-for-boyfriend/927697083598)
bf gift ideas (https://app.pinclicks.com/keyword/bf-gift-ideas/955788277261)
thoughtful gifts for boyfriend (https://app.pinclicks.com/keyword/thoughtful-gifts-for-boyfriend/920540824906)
handmade gifts for bf (https://app.pinclicks.com/keyword/handmade-gifts-for-bf/956055779043)
crafts for bf (https://app.pinclicks.com/keyword/crafts-for-bf/930481594516)"
913164731496,"custom anniversary gifts for him",https://www.pinterest.com/ideas/custom-anniversary-gifts-for-him/913164731496,160,0,,
913289912696,"custom wedding gifts",https://www.pinterest.com/ideas/custom-wedding-gifts/913289912696,2487,0,"weddings (https://app.pinclicks.com/keyword/weddings/903260720461)
wedding gifts (https://app.pinclicks.com/keyword/wedding-gifts/958770377703)
wedding gifts ideas (https://app.pinclicks.com/keyword/wedding-gifts-ideas/905587266163)","personalized wedding ideas (https://app.pinclicks.com/keyword/personalized-wedding-ideas/895827473844)
wedding souvenirs (https://app.pinclicks.com/keyword/wedding-souvenirs/954103779846)
wedding gifts ideas for couple (https://app.pinclicks.com/keyword/wedding-gifts-ideas-for-couple/949058016241)
good wedding gifts (https://app.pinclicks.com/keyword/good-wedding-gifts/942821642307)
personalised wedding gifts (https://app.pinclicks.com/keyword/personalised-wedding-gifts/909816869396)
creative wedding gifts (https://app.pinclicks.com/keyword/creative-wedding-gifts/896587984133)
cute wedding gifts (https://app.pinclicks.com/keyword/cute-wedding-gifts/918356645113)
wedding day gifts (https://app.pinclicks.com/keyword/wedding-day-gifts/914052630600)
handmade wedding gifts (https://app.pinclicks.com/keyword/handmade-wedding-gifts/941519004577)
wedding present ideas (https://app.pinclicks.com/keyword/wedding-present-ideas/905205858338)"
913390017428,"personalized gifts for friends",https://www.pinterest.com/ideas/personalized-gifts-for-friends/913390017428,2392,0,"event planning (https://app.pinclicks.com/keyword/event-planning/941870572865)
gifts (https://app.pinclicks.com/keyword/gifts/915305016791)
gifts for friends (https://app.pinclicks.com/keyword/gifts-for-friends/919232753936)","personal gifts for best friend (https://app.pinclicks.com/keyword/personal-gifts-for-best-friend/946224418230)
gifts for your friends (https://app.pinclicks.com/keyword/gifts-for-your-friends/947569520511)
creative gifts for friends (https://app.pinclicks.com/keyword/creative-gifts-for-friends/949083819101)
thoughtful gifts for friends (https://app.pinclicks.com/keyword/thoughtful-gifts-for-friends/933304368885)
gifts to give friends (https://app.pinclicks.com/keyword/gifts-to-give-friends/908187433745)
meaningful gifts for friends (https://app.pinclicks.com/keyword/meaningful-gifts-for-friends/908771264693)
personalized gift ideas (https://app.pinclicks.com/keyword/personalized-gift-ideas/954461280635)
personalized birthday gifts (https://app.pinclicks.com/keyword/personalized-birthday-gifts/921799133361)
unique gifts for friends (https://app.pinclicks.com/keyword/unique-gifts-for-friends/927344843897)
fun gifts for friends (https://app.pinclicks.com/keyword/fun-gifts-for-friends/960394549607)"
913627931298,"unique homemade gifts",https://www.pinterest.com/ideas/unique-homemade-gifts/913627931298,6810,0,"diy and crafts (https://app.pinclicks.com/keyword/diy-and-crafts/934876475639)
diy event (https://app.pinclicks.com/keyword/diy-event/922120925682)
diy gifts (https://app.pinclicks.com/keyword/diy-gifts/952116175576)","thoughtful diy gifts (https://app.pinclicks.com/keyword/thoughtful-diy-gifts/942738749751)
unique handmade gifts diy (https://app.pinclicks.com/keyword/unique-handmade-gifts-diy/939760156260)
homemade presents (https://app.pinclicks.com/keyword/homemade-presents/917089301418)
crafty christmas gift ideas (https://app.pinclicks.com/keyword/crafty-christmas-gift-ideas/920487576381)
hand crafted gifts ideas (https://app.pinclicks.com/keyword/hand-crafted-gifts-ideas/911690952363)
homemade christmas gift ideas (https://app.pinclicks.com/keyword/homemade-christmas-gift-ideas/950048433908)
handmade christmas gifts diy craft ideas (https://app.pinclicks.com/keyword/handmade-christmas-gifts-diy-craft-ideas/945359992616)
homemade gift ideas for friends (https://app.pinclicks.com/keyword/homemade-gift-ideas-for-friends/954503816696)
small homemade gifts (https://app.pinclicks.com/keyword/small-homemade-gifts/907564482063)
homemade holiday gifts (https://app.pinclicks.com/keyword/homemade-holiday-gifts/903228720389)"
913660134929,"personalized teacher gifts",https://www.pinterest.com/ideas/personalized-teacher-gifts/913660134929,4017,1,"event planning (https://app.pinclicks.com/keyword/event-planning/941870572865)
gifts (https://app.pinclicks.com/keyword/gifts/915305016791)
gifts for adults (https://app.pinclicks.com/keyword/gifts-for-adults/898524447846)","useful teacher gifts (https://app.pinclicks.com/keyword/useful-teacher-gifts/940420999408)
creative teachers gifts (https://app.pinclicks.com/keyword/creative-teachers-gifts/944492744417)
custom teacher gifts (https://app.pinclicks.com/keyword/custom-teacher-gifts/937201669155)
cricut teacher gifts (https://app.pinclicks.com/keyword/cricut-teacher-gifts/906432403711)
new teacher gifts (https://app.pinclicks.com/keyword/new-teacher-gifts/907196120016)
teacher present ideas (https://app.pinclicks.com/keyword/teacher-present-ideas/895742916802)
unique teachers gift (https://app.pinclicks.com/keyword/unique-teachers-gift/923039851207)
handmade gift ideas for best friend (https://app.pinclicks.com/keyword/handmade-gift-ideas-for-best-friend/950167638192)
homemade teacher gifts (https://app.pinclicks.com/keyword/homemade-teacher-gifts/901374530953)
gift box ideas (https://app.pinclicks.com/keyword/gift-box-ideas/927509387526)"
913834900008,"cute gifts for your boyfriend",https://www.pinterest.com/ideas/cute-gifts-for-your-boyfriend/913834900008,71158,0,,
914056077403,"unique bday gifts for best friend",https://www.pinterest.com/ideas/unique-bday-gifts-for-best-friend/914056077403,438,0,,
914298543405,"personalized gifts for students",https://www.pinterest.com/ideas/personalized-gifts-for-students/914298543405,247,0,,
914532470892,"personalized boyfriend gifts",https://www.pinterest.com/ideas/personalized-boyfriend-gifts/914532470892,461,0,"event planning (https://app.pinclicks.com/keyword/event-planning/941870572865)
gifts (https://app.pinclicks.com/keyword/gifts/915305016791)
gifts for adults (https://app.pinclicks.com/keyword/gifts-for-adults/898524447846)","personalized gifts for him (https://app.pinclicks.com/keyword/personalized-gifts-for-him/950058489142)
gift items for boyfriend (https://app.pinclicks.com/keyword/gift-items-for-boyfriend/953519615362)
photo gifts for boyfriend (https://app.pinclicks.com/keyword/photo-gifts-for-boyfriend/958943455145)
unique gift ideas for boyfriend (https://app.pinclicks.com/keyword/unique-gift-ideas-for-boyfriend/914265440343)
thoughtful gifts for boyfriend (https://app.pinclicks.com/keyword/thoughtful-gifts-for-boyfriend/920540824906)
relationship gifts (https://app.pinclicks.com/keyword/relationship-gifts/894102326966)
special gifts for boyfriend (https://app.pinclicks.com/keyword/special-gifts-for-boyfriend/931444903073)
unique anniversary gifts (https://app.pinclicks.com/keyword/unique-anniversary-gifts/923538345863)
personal gifts for boyfriend (https://app.pinclicks.com/keyword/personal-gifts-for-boyfriend/922622548945)
customized gift ideas for boyfriend (https://app.pinclicks.com/keyword/customized-gift-ideas-for-boyfriend/923413111947)"
914698459267,"unique birthday gifts for boyfriend diy cute ideas for him",https://www.pinterest.com/ideas/unique-birthday-gifts-for-boyfriend-diy-cute-ideas-for-him/914698459267,426,0,,
914913421649,"personalized thank you gifts",https://www.pinterest.com/ideas/personalized-thank-you-gifts/914913421649,271,0,,
914917629007,"custom golf gifts",https://www.pinterest.com/ideas/custom-golf-gifts/914917629007,115,0,,
914918043092,"custom bride gifts",https://www.pinterest.com/ideas/custom-bride-gifts/914918043092,201,0,,
914940973950,"personalized cheer gifts",https://www.pinterest.com/ideas/personalized-cheer-gifts/914940973950,203,0,,
915360037765,"unique diy gifts for him",https://www.pinterest.com/ideas/unique-diy-gifts-for-him/915360037765,3303,0,"diy and crafts (https://app.pinclicks.com/keyword/diy-and-crafts/934876475639)
diy event (https://app.pinclicks.com/keyword/diy-event/922120925682)
diy gifts (https://app.pinclicks.com/keyword/diy-gifts/952116175576)","diy gifts for guys (https://app.pinclicks.com/keyword/diy-gifts-for-guys/899000481730)
homemade gifts for him (https://app.pinclicks.com/keyword/homemade-gifts-for-him/939987475527)
homemade gifts for guys (https://app.pinclicks.com/keyword/homemade-gifts-for-guys/893480451846)
handmade gift ideas for him (https://app.pinclicks.com/keyword/handmade-gift-ideas-for-him/954500952105)
easy diy gifts for him (https://app.pinclicks.com/keyword/easy-diy-gifts-for-him/929014982776)
home made gifts for men (https://app.pinclicks.com/keyword/home-made-gifts-for-men/941937776860)
creative diy gifts for him (https://app.pinclicks.com/keyword/creative-diy-gifts-for-him/941078937301)
simple gifts for him (https://app.pinclicks.com/keyword/simple-gifts-for-him/909181107994)
handmade gifts for boyfriend diy unique (https://app.pinclicks.com/keyword/handmade-gifts-for-boyfriend-diy-unique/911685926773)
diy crafts for him (https://app.pinclicks.com/keyword/diy-crafts-for-him/941388640497)"
915365330385,"unique baby shower gifts",https://www.pinterest.com/ideas/unique-baby-shower-gifts/915365330385,13400,0,"parenting (https://app.pinclicks.com/keyword/parenting/920236059316)
baby gifts (https://app.pinclicks.com/keyword/baby-gifts/958744899627)","creative baby shower gift ideas (https://app.pinclicks.com/keyword/creative-baby-shower-gift-ideas/944176137530)
homemade baby shower gifts (https://app.pinclicks.com/keyword/homemade-baby-shower-gifts/927178812235)
cute ways to wrap baby shower gifts (https://app.pinclicks.com/keyword/cute-ways-to-wrap-baby-shower-gifts/952270838448)
unique baby shower themes (https://app.pinclicks.com/keyword/unique-baby-shower-themes/911221253235)
baby shower gift wrapping ideas (https://app.pinclicks.com/keyword/baby-shower-gift-wrapping-ideas/934878249721)
small baby shower gifts (https://app.pinclicks.com/keyword/small-baby-shower-gifts/952326409111)
baby shower gift ideas for mom (https://app.pinclicks.com/keyword/baby-shower-gift-ideas-for-mom/901215482659)
useful baby shower gifts (https://app.pinclicks.com/keyword/useful-baby-shower-gifts/953574354051)
thoughtful baby shower gifts (https://app.pinclicks.com/keyword/thoughtful-baby-shower-gifts/915584756029)
baby shower inspiration (https://app.pinclicks.com/keyword/baby-shower-inspiration/894114750146)"
915423028505,"unique gifts",https://www.pinterest.com/ideas/unique-gifts/915423028505,22887,23183,"event planning (https://app.pinclicks.com/keyword/event-planning/941870572865)
gifts (https://app.pinclicks.com/keyword/gifts/915305016791)","personal gift ideas (https://app.pinclicks.com/keyword/personal-gift-ideas/940614352695)
useful gift ideas (https://app.pinclicks.com/keyword/useful-gift-ideas/949957020078)
nice gifts (https://app.pinclicks.com/keyword/nice-gifts/893610779849)
gift inspiration (https://app.pinclicks.com/keyword/gift-inspiration/960166801272)
special gift ideas (https://app.pinclicks.com/keyword/special-gift-ideas/905838277326)
unique presents (https://app.pinclicks.com/keyword/unique-presents/909489217870)
creative gift ideas (https://app.pinclicks.com/keyword/creative-gift-ideas/958270952879)
cool gift ideas (https://app.pinclicks.com/keyword/cool-gift-ideas/952651561098)
random gifts (https://app.pinclicks.com/keyword/random-gifts/917326856343)
good gifts (https://app.pinclicks.com/keyword/good-gifts/924539438085)"
